customer_ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,cluster
SU-20665,40558,CA-2014-111388,03-09-2014,03-09-2014,Same Day,Stephanie Ulpright,Home Office,Seattle,Washington,United States,US,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,entre 3 y 4,0.2,-2.6997,40.5,Medium,1
DH-13075,41223,CA-2012-159534,20-03-2012,23-03-2012,First Class,Dave Hallsten,Corporate,New York City,New York,United States,US,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,199.98,entre 1 y 2,0.0,53.9946,40.45,High,1
BD-11605,36235,CA-2011-157147,14-01-2011,19-01-2011,Standard Class,Brian Dahlen,Consumer,San Francisco,California,United States,US,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,entre 3 y 4,0.15,3.9294,40.44,High,1
CS-12400,31381,US-2014-119662,14-11-2014,17-11-2014,First Class,Christopher Schild,Home Office,Chicago,Illinois,United States,US,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,entre 3 y 4,0.2,-48.9549,40.32,Medium,1
PO-19195,32271,US-2014-103247,06-10-2014,09-10-2014,Second Class,Phillina Ober,Home Office,New York City,New York,United States,US,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,entre 7 y 8,0.0,3.2186,40.28,Critical,1
MS-17530,37878,CA-2013-169887,23-10-2013,23-10-2013,Same Day,MaryBeth Skach,Consumer,Seattle,Washington,United States,US,West,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,entre 3 y 4,0.0,30.582,40.23,Critical,1
JJ-15445,39458,CA-2012-120915,28-09-2012,03-10-2012,Second Class,Jennifer Jackson,Consumer,New York City,New York,United States,US,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,entre 5 y 6,0.0,76.3152,40.22,Medium,1
TM-21010,33705,CA-2014-144589,21-01-2014,26-01-2014,Standard Class,Tamara Manning,Consumer,San Francisco,California,United States,US,West,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,359.976,entre 3 y 4,0.2,130.4913,40.08,Medium,1
ME-18010,33168,CA-2011-116932,21-07-2011,25-07-2011,Standard Class,Michelle Ellison,Corporate,San Francisco,California,United States,US,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,entre 1 y 2,0.2,50.098,39.84,Medium,1
BS-11380,35932,CA-2014-116288,13-03-2014,18-03-2014,Standard Class,Bill Stewart,Corporate,San Francisco,California,United States,US,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,entre 3 y 4,0.0,9.7176,39.81,High,1
EM-13825,34758,CA-2014-114258,06-11-2014,11-11-2014,Second Class,Elizabeth Moffitt,Corporate,Dallas,Texas,United States,US,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,492.768,entre 3 y 4,0.2,55.4364,39.6,Medium,1
AP-10720,41276,US-2013-103674,07-12-2013,11-12-2013,Standard Class,Anne Pryor,Home Office,Los Angeles,California,United States,US,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,437.472,entre 13 y14,0.2,153.1152,39.51,Medium,1
AF-10885,38851,CA-2011-114181,10-05-2011,14-05-2011,Second Class,Art Foster,Consumer,Philadelphia,Pennsylvania,United States,US,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,349.965,entre 7 y 8,0.5,-216.9783,39.47,Medium,1
JM-15250,35787,CA-2014-105921,15-08-2014,22-08-2014,Standard Class,Janet Martin,Consumer,Los Angeles,California,United States,US,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.296,entre 3 y 4,0.2,5.2287,39.44,Low,1
RC-19960,34281,US-2011-112872,06-12-2011,11-12-2011,Second Class,Ryan Crowe,Consumer,Springfield,Oregon,United States,US,West,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,entre 1 y 2,0.5,-170.8038,39.36,Medium,1
BD-11605,32426,CA-2013-112102,13-04-2013,17-04-2013,Standard Class,Brian Dahlen,Consumer,Springfield,Virginia,United States,US,South,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,343.92,entre 3 y 4,0.0,75.6624,39.34,High,1
KH-16690,39381,CA-2012-150714,26-10-2012,01-11-2012,Standard Class,Kristen Hastings,Corporate,Springfield,Oregon,United States,US,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,entre 9 y 10,0.2,-161.694,39.23,Medium,1
GG-14650,33363,CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,Los Angeles,California,United States,US,West,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,entre 9 y 10,0.0,47.8629,39.1,High,1
BP-11095,40092,CA-2011-162992,19-12-2011,21-12-2011,First Class,Bart Pistole,Corporate,Los Angeles,California,United States,US,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,211.168,entre 3 y 4,0.2,15.8376,39.03,Medium,1
GM-14440,33158,US-2014-121251,27-03-2014,28-03-2014,First Class,Gary McGarr,Consumer,New York City,New York,United States,US,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,entre 3 y 4,0.0,33.5888,38.94,Critical,1
Dl-13600,36031,CA-2013-120530,08-04-2013,13-04-2013,Standard Class,Dorris liebe,Corporate,New York City,New York,United States,US,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,entre 3 y 4,0.1,146.388,38.94,Medium,1
JD-15895,31638,CA-2011-122336,13-04-2011,17-04-2011,Second Class,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,United States,US,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,entre 9 y 10,0.7,-407.976,38.87,Medium,1
JG-15160,39959,CA-2012-131856,12-05-2012,17-05-2012,Standard Class,James Galang,Consumer,Houston,Texas,United States,US,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.152,entre 5 y 6,0.2,69.6546,38.82,Medium,1
GM-14680,38242,CA-2013-106243,01-10-2013,05-10-2013,Standard Class,Greg Matthias,Consumer,New York City,New York,United States,US,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,entre 5 y 6,0.2,-26.196,38.76,High,1
AO-10810,37430,CA-2013-148096,17-08-2013,20-08-2013,First Class,Anthony O'Donnell,Corporate,Los Angeles,California,United States,US,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,entre 1 y 2,0.2,12.096,38.72,Critical,1
BT-11680,38033,CA-2013-123358,11-04-2013,18-04-2013,Standard Class,Brian Thompson,Consumer,San Francisco,California,United States,US,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,entre 3 y 4,0.0,81.1314,38.67,Medium,1
LB-16795,39717,CA-2014-118199,10-05-2014,12-05-2014,First Class,Laurel Beltran,Home Office,Seattle,Washington,United States,US,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,entre 1 y 2,0.0,87.9912,38.51,High,1
DS-13030,32029,CA-2014-131954,22-01-2014,26-01-2014,Standard Class,Darrin Sayre,Home Office,Seattle,Washington,United States,US,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,entre 3 y 4,0.0,9.7176,38.48,High,1
CM-12715,40939,CA-2011-104563,07-03-2011,12-03-2011,Standard Class,Craig Molinari,Corporate,Seattle,Washington,United States,US,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,entre 5 y 6,0.2,21.8352,38.45,Medium,1
LW-17215,34607,CA-2013-111416,18-09-2013,23-09-2013,Standard Class,Luke Weiss,Consumer,New York City,New York,United States,US,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,entre 5 y 6,0.2,78.435,38.42,High,1
PW-19030,38127,CA-2013-140438,25-12-2013,28-12-2013,Second Class,Pauline Webber,Corporate,New York City,New York,United States,US,East,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,197.97,entre 3 y 4,0.0,53.4519,38.29,Medium,1
PO-18865,32203,CA-2014-143259,31-12-2014,04-01-2015,Standard Class,Patrick O'Donnell,Consumer,New York City,New York,United States,US,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.136,entre 3 y 4,0.2,12.1176,38.27,High,1
VG-21790,32307,CA-2011-158540,24-11-2011,26-11-2011,First Class,Vivek Gonzalez,Consumer,San Diego,California,United States,US,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,entre 3 y 4,0.0,27.3096,38.26,Critical,1
LA-16780,39854,CA-2013-132829,24-12-2013,27-12-2013,Second Class,Laura Armstrong,Corporate,Houston,Texas,United States,US,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,entre 3 y 4,0.2,39.6879,38.26,Medium,1
DV-13045,34273,CA-2014-139773,05-12-2014,05-12-2014,Same Day,Darrin Van Huff,Corporate,Philadelphia,Pennsylvania,United States,US,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552,entre 7 y 8,0.3,-2.6936,38.24,High,1
JE-15715,37927,CA-2013-105081,26-12-2013,31-12-2013,Standard Class,Joe Elijah,Consumer,Seattle,Washington,United States,US,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,entre 3 y 4,0.2,52.3764,38.16,Medium,1
DK-12835,32981,CA-2014-149489,25-04-2014,28-04-2014,First Class,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,United States,US,East,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,entre 1 y 2,0.2,12.41,37.94,Critical,1
TT-21070,36163,CA-2014-122490,14-11-2014,19-11-2014,Standard Class,Ted Trevino,Consumer,Seattle,Washington,United States,US,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,entre 11 y 12,0.2,190.0206,37.87,Medium,1
SD-20485,32702,US-2011-118486,06-04-2011,08-04-2011,First Class,Shirley Daniels,Home Office,Philadelphia,Pennsylvania,United States,US,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,entre 3 y 4,0.4,-36.1116,37.74,Critical,1
RL-19615,35846,CA-2012-126557,12-07-2012,17-07-2012,Second Class,Rob Lucas,Consumer,Chicago,Illinois,United States,US,Central,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,659.168,entre 3 y 4,0.2,49.4376,37.56,High,1
EA-14035,40309,CA-2013-121447,21-02-2013,22-02-2013,First Class,Erin Ashbrook,Corporate,New York City,New York,United States,US,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,entre 7 y 8,0.0,66.542,37.49,Critical,1
JD-15895,40655,CA-2013-168046,25-01-2013,28-01-2013,Second Class,Jonathan Doherty,Corporate,New York City,New York,United States,US,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,313.722,entre 3 y 4,0.4,-99.3453,37.48,Medium,1
TB-21595,37678,CA-2013-127236,30-03-2013,03-04-2013,Standard Class,Troy Blackwell,Consumer,Springfield,Ohio,United States,US,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,entre 5 y 6,0.5,-167.986,37.39,High,1
LH-16900,38452,US-2012-136749,25-12-2012,27-12-2012,Second Class,Lena Hernandez,Consumer,Columbus,Georgia,United States,US,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,157.9,entre 5 y 6,0.0,74.213,37.39,Critical,1
PW-19240,40009,US-2012-145422,03-12-2012,07-12-2012,Standard Class,Pierre Wener,Consumer,San Francisco,California,United States,US,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,entre 3 y 4,0.15,-29.6058,37.31,Medium,1
LC-17050,36876,CA-2014-137498,10-09-2014,15-09-2014,Second Class,Liz Carlisle,Consumer,Los Angeles,California,United States,US,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,entre 5 y 6,0.2,-15.245,37.21,Medium,1
CR-12730,37096,CA-2011-166716,20-08-2011,25-08-2011,Second Class,Craig Reiter,Consumer,Chicago,Illinois,United States,US,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,entre 1 y 2,0.3,-6.0196,37.14,Medium,1
ML-17395,40340,CA-2013-168830,08-11-2013,14-11-2013,Standard Class,Marina Lichtenstein,Corporate,San Francisco,California,United States,US,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,entre 3 y 4,0.0,163.1898,37.14,Medium,1
BC-11125,40779,CA-2012-158351,20-06-2012,24-06-2012,Second Class,Becky Castell,Home Office,Philadelphia,Pennsylvania,United States,US,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,entre 1 y 2,0.2,91.9954,37.01,High,1
VT-21700,35201,CA-2012-167010,05-04-2012,10-04-2012,Standard Class,Valerie Takahito,Home Office,Philadelphia,Pennsylvania,United States,US,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,entre 3 y 4,0.2,21.1428,36.89,Medium,1
DE-13255,36016,CA-2012-142601,18-04-2012,20-04-2012,Second Class,Deanra Eno,Home Office,Los Angeles,California,United States,US,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,entre 7 y 8,0.0,9.4717,36.83,Medium,1
NZ-18565,37377,CA-2014-154676,06-08-2014,09-08-2014,First Class,Nick Zandusky,Home Office,Houston,Texas,United States,US,Central,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056,entre 9 y 10,0.2,7.5528,36.79,High,1
JB-15925,39011,CA-2011-150203,05-12-2011,07-12-2011,First Class,Joni Blumstein,Consumer,Los Angeles,California,United States,US,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,entre 5 y 6,0.0,72.5754,36.78,High,1
MH-17290,41144,CA-2014-169327,03-09-2014,05-09-2014,Second Class,Marc Harrigan,Home Office,Los Angeles,California,United States,US,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,511.5,entre 5 y 6,0.0,132.99,36.72,High,1
BD-11635,39697,CA-2012-110814,05-12-2012,09-12-2012,Second Class,Brian Derr,Consumer,New York City,New York,United States,US,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,entre 5 y 6,0.2,78.435,36.67,Medium,1
CJ-12010,33478,CA-2013-128818,08-05-2013,12-05-2013,Standard Class,Caroline Jumper,Consumer,New York City,New York,United States,US,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,entre 3 y 4,0.1,59.0352,36.63,Medium,1
BP-11290,38517,CA-2014-154760,10-01-2014,14-01-2014,Standard Class,Beth Paige,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,entre 3 y 4,0.7,-228.7425,36.58,High,1
TC-21295,33971,CA-2014-136875,04-12-2014,04-12-2014,Same Day,Toby Carlisle,Consumer,San Diego,California,United States,US,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,entre 3 y 4,0.0,79.8912,36.43,High,1
DL-13315,32267,CA-2011-115791,17-01-2011,19-01-2011,Second Class,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,United States,US,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.104,entre 5 y 6,0.2,28.5984,36.4,Critical,1
LT-17110,39463,CA-2012-168207,02-11-2012,06-11-2012,Standard Class,Liz Thompson,Consumer,San Diego,California,United States,US,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,entre 3 y 4,0.15,-30.147,36.3,Medium,1
SC-20305,40576,CA-2014-122539,02-12-2014,06-12-2014,Standard Class,Sean Christensen,Consumer,Philadelphia,Pennsylvania,United States,US,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,entre 1 y 2,0.3,-28.498,36.3,High,1
CC-12685,35121,CA-2012-140984,14-09-2012,18-09-2012,Standard Class,Craig Carroll,Consumer,New York City,New York,United States,US,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,entre 1 y 2,0.2,329.994,36.27,Medium,1
BD-11320,40191,CA-2013-167241,16-08-2013,23-08-2013,Standard Class,Bill Donatelli,Consumer,Los Angeles,California,United States,US,West,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,entre 3 y 4,0.0,43.6842,36.27,Low,1
PB-18805,40824,CA-2014-156958,06-12-2014,07-12-2014,First Class,Patrick Bzostek,Home Office,Seattle,Washington,United States,US,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,entre 5 y 6,0.2,60.4632,36.23,High,1
CA-12055,34794,CA-2013-107328,09-08-2013,16-08-2013,Standard Class,Cathy Armstrong,Home Office,Los Angeles,California,United States,US,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,entre 5 y 6,0.0,136.6176,36.22,Medium,1
KD-16270,34621,CA-2011-165309,11-11-2011,15-11-2011,Standard Class,Karen Daniels,Consumer,Houston,Texas,United States,US,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,entre 5 y 6,0.8,-1480.0335,36.12,Medium,1
LS-17245,37346,CA-2013-152765,16-06-2013,19-06-2013,First Class,Lynn Smith,Consumer,Houston,Texas,United States,US,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.488,entre 7 y 8,0.2,54.215,36.05,High,1
CC-12430,37670,CA-2014-143035,04-10-2014,06-10-2014,Second Class,Chuck Clark,Home Office,New York City,New York,United States,US,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,entre 3 y 4,0.0,66.9546,35.97,Medium,1
MA-17560,35499,CA-2012-143105,10-12-2012,10-12-2012,Same Day,Matt Abelman,Home Office,New York City,New York,United States,US,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,184.66,entre 7 y 8,0.0,84.9436,35.87,High,1
BM-11650,33894,CA-2014-149048,14-05-2014,18-05-2014,Standard Class,Brian Moss,Corporate,Columbus,Indiana,United States,US,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,530.34,entre 1 y 2,0.0,95.4612,35.84,Medium,1
SS-20590,37930,CA-2013-166275,25-10-2013,25-10-2013,Same Day,Sonia Sunley,Consumer,San Francisco,California,United States,US,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,entre 1 y 2,0.0,85.9957,35.77,High,1
KM-16720,38406,CA-2013-109666,20-04-2013,27-04-2013,Standard Class,Kunst Miller,Consumer,New York City,New York,United States,US,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,459.88,entre 3 y 4,0.0,13.7964,35.66,Medium,1
SZ-20035,36557,CA-2011-105165,07-09-2011,10-09-2011,First Class,Sam Zeldin,Home Office,Houston,Texas,United States,US,Central,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,entre 3 y 4,0.2,14.7582,35.42,Medium,1
CY-12745,39123,CA-2014-117114,01-11-2014,06-11-2014,Standard Class,Craig Yedwab,Corporate,Chicago,Illinois,United States,US,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768,entre 3 y 4,0.2,38.1576,35.39,Medium,1
RS-19765,35008,CA-2014-113670,16-10-2014,18-10-2014,First Class,Roland Schwarz,Corporate,Los Angeles,California,United States,US,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,entre 5 y 6,0.0,100.4255,35.32,Critical,1
PO-19180,31734,CA-2013-147375,13-06-2013,15-06-2013,Second Class,Philisse Overcash,Home Office,Chicago,Illinois,United States,US,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.488,entre 7 y 8,0.2,113.6394,35.31,High,1
CB-12415,33435,US-2014-157896,17-11-2014,17-11-2014,Same Day,Christy Brittain,Consumer,New York City,New York,United States,US,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,entre 3 y 4,0.0,73.41,35.2,Critical,1
GZ-14545,39599,US-2014-167318,27-07-2014,02-08-2014,Standard Class,George Zrebassa,Corporate,Los Angeles,California,United States,US,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,entre 3 y 4,0.2,45.294,35.2,Medium,1
NS-18640,37293,CA-2013-162187,12-12-2013,12-12-2013,Same Day,Noel Staavos,Corporate,Columbus,Ohio,United States,US,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,entre 3 y 4,0.2,24.196,35.12,Critical,1
SE-20110,32220,CA-2012-111164,11-04-2012,15-04-2012,Standard Class,Sanjit Engle,Consumer,New York City,New York,United States,US,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,entre 5 y 6,0.0,113.848,35.03,Medium,1
JL-15235,38737,US-2014-163657,03-09-2014,07-09-2014,Standard Class,Janet Lee,Consumer,Los Angeles,California,United States,US,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,entre 1 y 2,0.2,-2.9566,35.01,High,1
CC-12370,35280,CA-2013-135265,08-07-2013,10-07-2013,Second Class,Christopher Conant,Consumer,Los Angeles,California,United States,US,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,entre 5 y 6,0.2,944.9865,34.98,Critical,1
BS-11380,36901,CA-2012-142475,03-12-2012,07-12-2012,Standard Class,Bill Stewart,Corporate,New York City,New York,United States,US,East,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,entre 5 y 6,0.2,206.6232,34.96,Medium,1
WB-21850,36005,CA-2014-138149,30-06-2014,01-07-2014,First Class,William Brown,Consumer,Los Angeles,California,United States,US,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,entre 3 y 4,0.0,39.213,34.83,High,1
PB-18805,40822,CA-2014-156958,06-12-2014,07-12-2014,First Class,Patrick Bzostek,Home Office,Seattle,Washington,United States,US,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,entre 5 y 6,0.0,39.98,34.71,High,1
PO-18865,34851,CA-2011-120838,23-03-2011,26-03-2011,Second Class,Patrick O'Donnell,Consumer,Los Angeles,California,United States,US,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,entre 1 y 2,0.0,85.904,34.62,High,1
HM-14860,35857,CA-2012-118871,04-12-2012,09-12-2012,Second Class,Harry Marie,Corporate,Los Angeles,California,United States,US,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,entre 3 y 4,0.0,122.148,34.62,Medium,1
RW-19540,40327,CA-2014-128041,02-09-2014,02-09-2014,Same Day,Rick Wilson,Corporate,Seattle,Washington,United States,US,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,entre 3 y 4,0.0,103.818,34.6,High,1
YS-21880,38872,CA-2012-129532,08-12-2012,12-12-2012,Standard Class,Yana Sorensen,Corporate,Los Angeles,California,United States,US,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236.0,entre 3 y 4,0.0,40.12,34.52,High,1
MT-17815,39591,US-2014-146906,14-03-2014,18-03-2014,Standard Class,Meg Tillman,Consumer,New York City,New York,United States,US,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,entre 1 y 2,0.0,74.975,34.52,Medium,1
JS-15595,38544,US-2011-127978,03-03-2011,08-03-2011,Standard Class,Jill Stevenson,Corporate,Columbus,Ohio,United States,US,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,entre 5 y 6,0.5,-199.617,34.51,Medium,1
AS-10285,31999,CA-2013-163755,05-11-2013,09-11-2013,Second Class,Alejandro Savely,Corporate,Seattle,Washington,United States,US,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,entre 3 y 4,0.0,35.6796,34.48,Medium,1
AG-10300,33911,CA-2011-147298,26-04-2011,03-05-2011,Standard Class,Aleksandra Gannaway,Corporate,Los Angeles,California,United States,US,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,entre 3 y 4,0.2,23.028,34.42,Low,1
SH-20395,38804,CA-2011-115889,02-11-2011,06-11-2011,Standard Class,Shahid Hopkins,Consumer,San Francisco,California,United States,US,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,entre 1 y 2,0.0,105.2468,34.38,High,1
DL-12865,32875,CA-2013-102456,27-02-2013,02-03-2013,First Class,Dan Lawera,Consumer,New York City,New York,United States,US,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,entre 3 y 4,0.0,49.5552,34.37,Medium,1
CM-11815,39336,CA-2014-121489,22-08-2014,26-08-2014,Second Class,Candace McMahon,Corporate,Seattle,Washington,United States,US,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,entre 5 y 6,0.2,38.8704,34.36,Medium,1
SC-20725,38586,CA-2013-153661,30-01-2013,31-01-2013,First Class,Steven Cartwright,Consumer,San Francisco,California,United States,US,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,entre 9 y 10,0.0,76.2525,34.33,Medium,1
MC-17575,37061,CA-2012-117772,10-09-2012,12-09-2012,Second Class,Matt Collins,Consumer,Seattle,Washington,United States,US,West,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",353.88,entre 5 y 6,0.0,17.694,34.32,Medium,1
